activity_month,account_id,brand_id,reg_date,ftd_date,qp_date,ben_login_id,tracker_id,player_reg_product,total_deposit,total_handle,total_ngr,months_active
2024-04-01,162376174,CO,2023-04-26,2023-05-08,2023-06-12,BCUSA22N,7101935,BETTING,30.0,32.5,15.34,11
2024-04-01,188140377,KS,2024-01-27,2024-01-27,2024-01-28,wedgetraffic,7111197,BETTING,0.0,320.0,-5.55,3
2024-04-01,171520355,KY,2023-09-27,2023-09-27,2023-09-28,starsportsmx,7105709,BETTING,0.0,25.0,18.93,7
2024-04-01,191850847,MD,2024-04-22,2024-04-22,2024-04-23,BCUSA22N,7109667,BETTING,10.0,20.0,14.78,0
2024-04-01,189158347,NY,2024-02-13,2024-02-13,2024-02-13,BCUSA22NP,7103544,BETTING,300.0,415.0,80.25,2
2024-04-01,153842043,IS,2022-09-11,2022-09-11,2022-09-11,BCUSA22N,7086401,BETTING,0.0,0.0,0.0,19
2024-04-01,156196231,OH,2023-01-05,2023-01-05,2023-01-05,actionnetwork,7090700,BETTING,70.0,93.61,7.98,15
2024-04-01,181512112,VA,2023-10-24,2023-10-24,2023-10-30,actionnetwork,7103558,BETTING,0.0,9855.0,1229.18,6
2024-04-01,153252294,KS,2022-08-18,2022-12-30,2022-12-30,BCUSA22L,7046167,BETTING,85.0,113.5,39.43,16
2024-04-01,164090435,GM,2022-11-25,2023-02-26,2023-02-26,BCUSA22N,7086402,CASINO,0.0,53.0,-6.21,14
2024-04-01,185793193,IN,2023-12-07,2023-12-07,2023-12-07,actionnetwork,7103554,BETTING,40.0,119.04,30.72,4
2024-04-01,155640073,OH,2022-12-18,2023-02-27,2023-07-20,actionnetwork,7039239,BETTING,0.0,66.7,10.11,14
2024-04-01,160457936,OH,2023-01-05,2023-01-05,2023-01-06,actionnetwork,7088940,BETTING,50.0,252.5,49.66,15
2024-04-01,190889242,NC,2024-03-27,2024-03-27,2024-03-27,BCUSA22NP,7115265,BETTING,10.0,105.0,65.38,1
2024-04-01,153268023,KS,2022-08-20,2022-09-04,2022-09-04,BCUSA22NP,7086124,BETTING,0.0,904.54,-5.62,19
2024-04-01,167260782,AZ,2023-03-03,2023-03-04,2023-03-04,BCUSA22N,7086400,BETTING,25.0,50.0,39.45,13
2024-04-01,186142120,OH,2023-12-18,2023-12-18,2023-12-18,actionnetwork,7103555,BETTING,0.0,20.0,-17.6,4
2024-04-01,161854835,NY,2022-09-29,2022-09-29,2022-09-29,wedgetraffic,7061235,BETTING,0.0,40.0,15.6,19
2024-04-01,187168257,IS,2024-01-15,2024-01-15,2024-01-15,actionnetwork,7089725,BETTING,0.0,0.0,0.0,3
2024-04-01,158731679,NE,2023-03-22,2023-03-22,2023-03-22,BCUSA22L,7099244,CASINO,233.0,987.62,-172.53,13
2024-04-01,166150514,MA,2023-03-04,2023-03-04,2023-03-10,actionnetwork,7083318,BETTING,0.0,0.0,0.0,13
2024-04-01,189374494,CA,2024-02-20,2024-02-21,2024-02-21,actionnetwork,7103554,CASINO,31258.8,90732.4,-378.42,2
2024-04-01,166304876,MA,2023-03-10,2023-03-10,2023-03-10,wedgetraffic,7061237,BETTING,0.0,0.0,0.0,13
2024-04-01,188630670,NY,2024-02-08,2024-02-08,2024-05-12,BCUSA22NP,7103544,BETTING,200.0,2207.86,28.58,2
2024-04-01,185202879,PA,2023-11-21,2023-11-21,2023-11-21,BCUSA22NP,7106981,BETTING,0.0,34.0,-9.33,5
2024-04-01,154785756,MD,2022-11-15,2023-02-11,2023-02-11,actionnetwork,7039239,BETTING,0.0,5.0,3.75,14
2024-04-01,158254518,MI,2023-02-28,2023-02-28,2023-02-28,BCUSA22N,7086400,BETTING,50.0,371.7,-20.21,14
2024-04-01,161531975,CO,2022-10-05,2022-10-05,2022-10-06,wedgetraffic,7061235,BETTING,300.0,987.66,265.0,18
2024-04-01,164136808,GM,2022-11-09,2022-11-09,2022-11-09,BCUSA22NP,7072277,BETTING,400.0,2235.92,-628.26,17
2024-04-01,162060405,OH,2023-01-21,2023-01-21,2023-01-21,wedgetraffic,7061237,BETTING,0.0,201.0,94.58,15
2024-04-01,184866532,IN,2023-11-16,2023-11-16,2023-11-18,starsportsmx,7106939,BETTING,0.0,35.0,-15.07,5
2024-04-01,153458434,TN,2022-09-03,2022-09-03,2022-09-10,actionnetwork,7039239,BETTING,0.0,114.55,80.18,19
2024-04-01,190364984,NC,2024-03-16,2024-03-16,2024-03-16,BCUSA22NP,7115261,BETTING,0.0,10.0,7.2,1
2024-04-01,191568863,NC,2024-04-12,2024-04-12,2024-04-12,BCUSA22NP,7114930,BETTING,35.49,220.49,157.97,0
2024-04-01,160999444,NY,2023-07-12,2023-07-12,2023-07-12,actionnetwork,7083318,BETTING,465.0,653.59,-128.36,9
2024-04-01,182319607,IS,2023-10-28,2023-10-28,2023-10-28,wedgetraffic,7106678,BETTING,0.0,0.0,0.0,6
2024-04-01,191167007,NC,2024-04-01,2024-04-01,2024-04-01,actionnetwork,7039239,BETTING,25.0,220.0,136.35,0
2024-04-01,166708223,MA,2023-03-28,2023-03-28,2023-03-28,actionnetwork,7090700,BETTING,0.0,0.0,0.0,13
2024-04-01,156113714,IS,2023-01-02,2023-01-02,2023-01-02,actionnetwork,7088875,BETTING,0.0,0.0,0.0,15
2024-04-01,189924407,NC,2024-03-07,2024-03-07,2024-03-11,BCUSA22N,7103453,BETTING,30.0,122.77,11.13,1
2024-04-01,185022865,PA,2023-11-19,2023-11-19,2023-11-19,starsportsmx,7106939,BETTING,0.0,2.0,-0.84,5
2024-04-01,186411894,NY,2023-12-28,2023-12-28,2023-12-28,BCUSA22N,7109667,BETTING,500.0,0.0,-11.0,4
2024-04-01,155155495,MD,2022-11-27,2022-11-27,2022-11-27,starsportsmx,7080479,BETTING,110.0,112.0,42.24,17
2024-04-01,159577288,MI,2023-05-22,2023-10-12,2023-10-12,wedgetraffic,7069821,CASINO,0.0,0.0,0.0,6
2024-04-01,154335949,TN,2022-10-12,2022-10-12,2022-10-13,actionnetwork,7090256,BETTING,0.0,225.97,45.96,18
2024-04-01,191900261,PA,2024-04-24,2024-04-24,2024-04-24,BCUSA22L,7051385,CASINO,170.0,474.61,75.99,0
2024-04-01,160447976,MD,2022-11-17,2022-11-17,2022-11-29,starsportsmx,7091854,BETTING,100.0,1862.0,-101.2,17
2024-04-01,158654124,AZ,2023-03-18,2023-03-18,2023-03-26,BCUSA22N,7089784,BETTING,200.0,198.0,-167.33,13
2024-04-01,168355836,MA,2023-09-07,2023-09-07,2023-09-07,actionnetwork,7103466,BETTING,0.0,0.0,0.0,7
2024-04-01,160080098,PA,2023-07-07,2023-07-07,2023-07-07,BCUSA22N,7097437,BETTING,50.0,104.12,9.76,9
2024-04-01,168714607,NY,2023-09-10,2023-09-10,2023-10-14,BCUSA22N,7103455,BETTING,75.0,143.0,44.54,7
2024-04-01,174311250,IN,2023-10-05,2023-10-05,2023-10-05,actionnetwork,7103554,BETTING,0.0,1673.0,217.79,6
2024-04-01,161323325,PA,2023-07-26,2023-07-26,2023-07-26,BCUSA22N,7086400,CASINO,2245.0,21053.2,136.95,9
2024-04-01,160398303,OH,2023-01-07,2023-01-07,2023-01-08,wedgetraffic,7061237,BETTING,0.0,5.0,-1.06,15
2024-04-01,189870239,MD,2024-03-06,2024-03-07,2024-03-07,wedgetraffic,7106676,BETTING,30.0,52.51,33.09,1
2024-04-01,183985303,VA,2023-11-08,2023-11-08,2023-11-09,BCUSA22NP,7103546,BETTING,75.0,82.5,45.07,5
2024-04-01,162024077,PA,2023-04-21,2023-04-21,2023-04-21,wedgetraffic,7069821,CASINO,90.0,702.63,-5.39,12
2024-04-01,159240736,IN,2023-04-26,2023-04-26,2023-04-27,wedgetraffic,7061235,BETTING,15.0,55.0,-6.33,12
2024-04-01,171551209,MI,2023-09-27,2023-09-27,2023-10-10,starsportsmx,7094910,CASINO,650.0,1907.6,346.31,7
2024-04-01,185483943,CO,2023-11-27,2023-11-27,2023-11-30,BCUSA22NP,7106981,BETTING,135.0,159.05,77.74,5
2024-04-01,157291168,MI,2023-01-24,2023-03-11,2023-03-11,BCUSA22N,7086915,CASINO,175.8,1314.11,-20.56,13
2024-04-01,186514858,MI,2023-12-31,2023-12-31,2024-01-02,starsportsmx,7086118,CASINO,100.0,1743.1,-32.65,4
2024-04-01,154180758,AZ,2022-09-29,2022-09-29,2022-09-30,actionnetwork,7088382,BETTING,0.0,159.05,-11.99,19
2024-04-01,167507139,IS,2023-01-28,2023-01-28,2023-01-29,actionnetwork,7088876,BETTING,0.0,0.0,0.0,15
2024-04-01,154915197,PA,2022-11-20,2022-11-20,2022-11-22,starsportsmx,7080479,BETTING,221.0,459.74,118.04,17
2024-04-01,185753711,GM,2023-12-05,2023-12-09,2023-12-09,actionnetwork,7106987,BETTING,0.0,19.98,5.21,4
2024-04-01,162565560,MI,2022-11-07,2022-11-14,2022-11-14,starsportsmx,7077224,CASINO,646.0,5649.68,92.0,17
2024-04-01,153430012,KS,2022-09-01,2022-09-01,2022-09-03,actionnetwork,7042803,BETTING,0.0,522.5,-151.32,19
2024-04-01,166599087,IS,2022-10-23,2022-10-23,2022-10-23,starsportsmx,7080479,BETTING,0.0,0.0,0.0,18
2024-04-01,156066862,KS,2023-01-02,2023-01-02,2023-01-02,starsportsmx,7077218,BETTING,0.0,5.0,4.0,15
2024-04-01,159549375,GM,2023-05-20,2023-05-20,2023-05-20,actionnetwork,7083318,CASINO,0.0,202.0,-12.37,11
2024-04-01,191256850,NC,2024-04-04,2024-04-04,2024-04-04,BCUSA22N,7086400,BETTING,15.0,277.0,157.9,0
2024-04-01,158997429,PA,2023-04-08,2023-04-08,2023-04-08,BCUSA22N,7086864,CASINO,0.0,0.0,0.0,12
2024-04-01,158241968,OH,2023-02-27,2023-02-27,2023-02-28,starsportsmx,7077218,BETTING,0.0,115.0,-291.82,14
2024-04-01,174950698,PA,2023-10-07,2023-10-07,2023-10-08,actionnetwork,7106987,BETTING,180.83,242.74,76.27,6
2024-04-01,183369572,KY,2023-11-04,2023-11-04,2023-11-04,BCUSA22NP,7103552,BETTING,0.0,50.0,37.87,5
2024-04-01,190073185,IS,2024-03-10,2024-03-10,2024-03-12,BCUSA22N,7103451,BETTING,0.0,0.0,0.0,1
2024-04-01,167367816,IS,2023-01-21,2023-01-21,2023-01-21,actionnetwork,7088876,BETTING,0.0,0.0,0.0,15
2024-04-01,166783320,IN,2023-05-19,2023-05-19,2023-09-24,BCUSA22N,7097260,BETTING,1000.0,3160.0,-232.37,11
2024-04-01,188167811,TN,2024-01-28,2024-01-28,2024-02-02,BCUSA22NP,7096195,BETTING,50.0,50.1,33.97,3
2024-04-01,166736268,IS,2022-10-18,2022-10-18,2022-10-18,actionnetwork,7083318,BETTING,0.0,0.0,0.0,18
2024-04-01,187594542,VA,2024-01-24,2024-01-24,2024-01-24,wedgetraffic,7111197,BETTING,0.0,5.0,3.75,3
2024-04-01,154908168,MD,2022-11-20,2022-11-20,2022-11-23,actionnetwork,7039239,BETTING,0.0,158.0,-14.0,17
2024-04-01,161863453,MI,2023-02-03,2023-03-24,2023-03-24,BCUSA22N,7086918,POKER,171.37,674.05,79.4,13
2024-04-01,166820370,IN,2023-01-08,2023-01-08,2023-01-08,starsportsmx,7077214,BETTING,130.0,447.74,169.14,15
2024-04-01,161468047,PA,2022-09-16,2022-10-06,2022-10-06,starsportsmx,7081624,CASINO,50.0,952.5,4.96,18
2024-04-01,189803460,PA,2024-03-04,2024-03-04,2024-03-10,BCUSA22NP,7096195,BETTING,0.0,60.0,32.4,1
2024-04-01,159077585,NE,2023-04-15,2023-04-15,2023-05-09,starsportsmx,7101919,CASINO,95.0,2413.55,-768.11,12
2024-04-01,169728627,OH,2023-09-16,2023-09-16,2023-09-22,actionnetwork,7106986,BETTING,0.0,173.94,139.15,7
2024-04-01,167525932,IS,2023-01-11,2023-01-13,2023-01-15,BCUSA22NP,7085648,BETTING,0.0,0.0,0.0,15
2024-04-01,158844672,IS,2023-03-30,2023-03-30,2023-04-15,actionnetwork,7101265,BETTING,0.0,0.0,0.0,13
2024-04-01,160969648,PA,2022-11-26,2022-11-26,2022-11-26,BCUSA22N,7086400,CASINO,0.0,29.6,-3.25,17
2024-04-01,159532701,MI,2023-05-19,2023-05-19,2023-05-19,wedgetraffic,7069821,CASINO,460.0,1387.1,212.89,11
2024-04-01,188658809,KS,2024-02-09,2024-02-09,2024-02-12,BCUSA22N,7086400,BETTING,650.0,4475.0,-7.17,2
2024-04-01,154744706,IA,2022-11-13,2022-11-13,2022-11-13,BCUSA22N,7086400,BETTING,0.0,923.57,99.99,17
2024-04-01,167009619,IS,2022-09-25,2022-09-25,2022-09-25,actionnetwork,7088940,BETTING,0.0,0.0,0.0,19
2024-04-01,190722044,NC,2024-03-23,2024-03-23,2024-03-23,BCUSA22N,7109667,BETTING,0.0,61.38,3.69,1
2024-04-01,166227860,IS,2022-12-16,2022-12-16,2022-12-16,actionnetwork,7088876,BETTING,0.0,0.0,0.0,16
2024-04-01,162051353,MI,2023-04-18,2023-04-19,2023-04-19,wedgetraffic,7069821,CASINO,35.0,97.3,-41.77,12
2024-04-01,159644760,PA,2023-05-27,2023-05-27,2023-05-27,BCUSA22NP,7097028,CASINO,100.0,255.0,52.93,11
2024-04-01,167768456,MA,2023-03-13,2023-03-13,2023-03-13,BCUSA22NP,7102587,BETTING,0.0,0.0,0.0,13
2024-04-01,154030226,IN,2022-09-17,2022-09-17,2022-09-18,actionnetwork,7085871,BETTING,0.0,21.0,16.8,19
2024-04-01,160171869,PA,2022-10-26,2022-10-26,2022-10-26,BCUSA22N,7088372,CASINO,100.0,183.4,52.82,18
2024-04-01,167338436,MA,2023-04-07,2023-04-07,2023-04-07,BCUSA22N,7101237,BETTING,0.0,0.0,0.0,12
2024-04-01,158448736,MD,2023-03-10,2023-09-09,2023-09-10,actionnetwork,7089467,BETTING,135.0,630.62,157.73,7
2024-04-01,175776688,TN,2023-10-08,2023-10-08,2023-10-08,wedgetraffic,7106678,BETTING,20.0,50.0,14.56,6
2024-04-01,186559902,MD,2024-01-01,2024-03-21,2024-03-23,actionnetwork,7101774,BETTING,32.5,1883.87,-77.86,1
2024-04-01,158099532,GM,2023-02-18,2023-02-18,2023-02-18,wedgetraffic,7061235,BETTING,100.0,1492.94,-178.11,14
2024-04-01,160712109,PA,2022-04-19,2023-06-21,2023-06-21,wedgetraffic,7061235,BETTING,575.5,7237.18,232.79,10
2024-04-01,162484728,IN,2022-11-26,2022-11-26,2022-11-27,BCUSA22N,7086400,BETTING,0.0,330.0,68.73,17
2024-04-01,160961345,MD,2022-11-10,2022-11-10,2022-11-21,actionnetwork,7039239,BETTING,50.0,50.0,-198.16,17
2024-04-01,167336431,MA,2023-03-10,2023-03-10,2023-05-24,actionnetwork,7089725,BETTING,0.0,0.0,0.0,13
2024-04-01,169893529,WV,2023-09-17,2023-09-17,2023-09-17,BCUSA22N,7103518,BETTING,0.0,2.98,0.57,7
2024-04-01,158919906,CO,2023-04-03,2023-04-03,2023-04-04,actionnetwork,7099870,BETTING,0.0,104.33,28.31,12
2024-04-01,189288960,IN,2024-02-17,2024-02-17,2024-02-17,actionnetwork,7103467,BETTING,0.0,150.0,120.0,2
2024-04-01,187582804,OH,2024-01-23,2024-01-23,2024-01-24,wedgetraffic,7111197,BETTING,0.0,10.0,8.0,3
2024-04-01,159709157,GM,2023-06-02,2023-06-02,2023-06-11,wedgetraffic,7046845,CASINO,0.0,0.0,-5.0,10
2024-04-01,189244828,WV,2024-02-15,2024-04-09,2024-04-10,BCUSA22N,7112815,CASINO,20.0,1255.17,6.11,0
2024-04-01,188987635,TN,2024-02-11,2024-02-11,2024-02-11,BCUSA22NP,7096195,BETTING,0.0,4.0,2.8,2
2024-04-01,171076579,MA,2023-09-23,2023-09-23,2023-09-23,BCUSA22N,7086400,BETTING,0.0,0.0,0.0,7
2024-04-01,177709181,NY,2023-10-12,2023-10-12,2023-10-12,actionnetwork,7106986,BETTING,6500.0,11587.1,2196.98,6
2024-04-01,188746237,VA,2024-02-10,2024-02-10,2024-02-11,wedgetraffic,7111197,BETTING,0.0,41.88,27.4,2
2024-04-01,187072113,CO,2024-01-14,2024-01-14,2024-01-14,BCUSA22N,7103518,BETTING,0.0,25.0,20.0,3
2024-04-01,190236313,NC,2024-03-13,2024-03-13,2024-03-17,starsportsmx,7115271,BETTING,0.0,96.4,43.2,1
2024-04-01,153562522,CA,2022-09-07,2022-09-07,2022-09-07,BCCSB22,7079253,BETTING,590.29,2718.7,398.61,19
2024-04-01,166258626,MA,2023-03-24,2023-03-24,2023-03-24,BCUSA22N,7098692,BETTING,0.0,0.0,0.0,13
2024-04-01,156619691,OH,2023-01-07,2023-01-08,2023-01-08,wedgetraffic,7061237,BETTING,721.0,551.0,424.93,15
2024-04-01,190379060,NC,2024-03-16,2024-03-16,2024-03-16,starsportsmx,7115266,BETTING,0.0,140.0,-23.12,1
2024-04-01,173768785,KY,2023-10-03,2023-10-07,2023-10-07,actionnetwork,7106988,BETTING,0.0,10.0,7.57,6
2024-04-01,188835039,IN,2024-02-11,2024-02-11,2024-02-11,wedgetraffic,7111197,BETTING,0.0,30.5,-29.6,2
2024-04-01,184154318,MI,2023-11-09,2023-11-09,2023-11-09,actionnetwork,7106987,BETTING,20.0,163.0,47.84,5
2024-04-01,188563422,NO,2024-02-06,2024-02-07,2024-02-07,starsportsmx,7107995,CASINO,40.0,194.01,20.81,2
2024-04-01,151144459,PA,2022-04-08,2022-10-23,2022-10-23,starsportsmx,7049861,BETTING,0.0,0.0,-1.0,18
2024-04-01,191075704,NC,2024-03-30,2024-03-30,2024-03-30,actionnetwork,7083318,BETTING,0.0,140.0,-91.94,1
2024-04-01,190689587,NC,2024-03-22,2024-03-22,2024-03-22,actionnetwork,7109699,BETTING,0.0,24.98,-0.24,1
2024-04-01,157874900,VA,2023-02-11,2023-02-11,2023-02-11,BCUSA22N,7086400,BETTING,0.0,67.0,50.25,14
2024-04-01,151381101,CA,2022-04-20,2022-12-27,2022-12-31,BCUSA22L,7024343,CASINO,48.4,448.43,20.58,16
2024-04-01,189417449,PA,2024-02-21,2024-02-21,2024-02-23,starsportsmx,7112807,BETTING,0.0,18.7,6.78,2
2024-04-01,188866525,MD,2024-02-11,2024-02-11,2024-02-11,BCUSA22NP,7096195,BETTING,0.0,747.54,8.12,2
2024-04-01,185631819,IS,2023-12-01,2023-12-01,2023-12-01,BCUSA22N,7106929,BETTING,0.0,0.0,0.0,4
2024-04-01,150973292,IN,2022-03-25,2022-03-25,2022-09-18,wedgetraffic,7061237,BETTING,0.0,1131.0,-139.24,25
2024-04-01,158251519,MI,2023-02-28,2023-02-28,2023-03-02,BCUSA22N,7086400,CASINO,45.0,68.6,27.31,14
2024-04-01,167260118,MA,2023-03-08,2023-03-15,2023-03-15,BCUSA22N,7089727,BETTING,0.0,0.0,0.0,13
2024-04-01,191188686,PA,2024-04-02,2024-04-02,2024-04-02,actionnetwork,7086644,CASINO,25.0,982.7,-7.05,0
2024-04-01,192012989,PA,2024-04-28,2024-04-28,2024-04-28,BCUSA22L,7051385,CASINO,250.0,1021.5,53.97,0
2024-04-01,192049515,CA,2024-04-29,2024-04-29,2024-04-29,actionnetwork,7106563,CASINO,14.62,546.85,-23.95,0
2024-04-01,182415290,NY,2023-10-29,2023-10-29,2023-10-29,BCUSA22N,7086400,BETTING,100.0,190.0,-171.26,6
2024-04-01,188366155,VA,2024-02-01,2024-02-01,2024-02-02,actionnetwork,7103467,BETTING,0.0,35.0,26.25,2
2024-04-01,162242413,NY,2022-09-08,2022-09-08,2022-09-08,actionnetwork,7084488,BETTING,0.0,10.0,3.9,19
2024-04-01,188081675,IS,2024-01-26,2024-01-26,2024-01-26,BCUSA22NP,7096195,BETTING,0.0,0.0,0.0,3
2024-04-01,154558952,OH,2022-11-02,2023-02-11,2023-02-11,BCUSA22N,7089238,BETTING,100.0,169.77,81.79,14
2024-04-01,166949694,AZ,2023-03-18,2023-06-07,2023-03-19,actionnetwork,7099107,BETTING,0.0,925.06,-26.89,10
2024-04-01,167620292,IS,2022-09-09,2022-09-09,2022-09-09,actionnetwork,7034205,BETTING,0.0,0.0,0.0,19
2024-04-01,164116033,GM,2022-10-07,2022-10-07,2022-10-07,starsportsmx,7080479,BETTING,0.0,20.0,-11.55,18
2024-04-01,191904570,MI,2024-04-24,2024-04-24,2024-04-24,actionnetwork,7109698,BETTING,20.0,10.0,7.49,0
2024-04-01,191025101,NC,2024-03-29,2024-03-29,2024-03-29,BCUSA22N,7103451,BETTING,0.0,20.0,14.4,1
2024-04-01,167576591,MA,2023-05-19,2023-05-19,2023-05-20,wedgetraffic,7061237,BETTING,0.0,0.0,0.0,11
2024-04-01,154910927,MD,2022-11-20,2022-12-24,2022-12-24,starsportsmx,7091854,BETTING,200.0,277.23,43.39,16
2024-04-01,190686405,NC,2024-03-22,2024-03-22,2024-03-22,wedgetraffic,7111197,BETTING,0.0,160.0,115.2,1
2024-04-01,167604956,IS,2022-12-31,2022-12-31,2022-12-31,wedgetraffic,7061235,BETTING,0.0,0.0,0.0,16
2024-04-01,155116079,NO,2022-11-26,2022-11-26,2022-11-26,BCUSA22L,7084616,BETTING,0.0,37.1,-1.19,17
2024-04-01,163563283,PA,2023-08-04,2023-08-04,2023-11-14,wedgetraffic,7082051,CASINO,245.0,978.44,125.22,8
2024-04-01,190719919,NC,2024-03-23,2024-03-23,2024-03-23,BCUSA22N,7109667,BETTING,25.0,54.32,24.64,1
2024-04-01,190899179,NC,2024-03-27,2024-03-27,2024-03-27,starsportsmx,7115266,BETTING,0.0,165.0,118.8,1
2024-04-01,168089814,VA,2023-09-01,2023-09-01,2023-09-01,starsportsmx,7050830,BETTING,2974.04,4685.47,1500.25,7
2024-04-01,188161147,KS,2024-01-28,2024-01-28,2024-03-29,starsportsmx,7105708,BETTING,60.0,326.47,-62.27,3
2024-04-01,155255469,MI,2022-11-30,2022-11-30,2022-11-30,BCUSA22NP,7072277,CASINO,4099.76,24963.2,-1581.82,17
2024-04-01,163695832,PA,2023-08-12,2023-08-21,2023-08-21,wedgetraffic,7046845,CASINO,4290.0,23828.8,149.59,8
2024-04-01,185089006,MI,2023-11-19,2023-11-19,2023-11-19,BCUSA22NP,7106979,BETTING,0.0,17.0,7.92,5
2024-04-01,188872506,IS,2024-02-11,2024-02-11,2024-02-11,wedgetraffic,7111197,BETTING,0.0,0.0,0.0,2
2024-04-01,161521955,MD,2022-11-28,2022-11-28,2022-12-05,wedgetraffic,7090542,BETTING,0.0,64.0,3.67,17
2024-04-01,159697864,MI,2023-06-01,2023-06-28,2023-06-28,starsportsmx,7077220,CASINO,0.0,239.25,-40.87,10
2024-04-01,185149074,AZ,2023-11-20,2024-02-16,2024-02-17,BCUSA22N,7103518,BETTING,0.0,10.0,8.0,2
2024-04-01,156540929,OH,2023-01-06,2023-01-06,2023-08-19,starsportsmx,7077216,BETTING,100.0,170.0,83.8,15
2024-04-01,184987555,KY,2023-11-18,2023-11-18,2023-11-18,BCUSA22N,7106930,BETTING,0.0,35.0,22.71,5
2024-04-01,166149970,MA,2023-03-14,2023-03-15,2023-03-15,wedgetraffic,7061237,BETTING,0.0,0.0,0.0,13
2024-04-01,186049550,NY,2023-12-15,2023-12-22,2023-12-22,BCUSA22NP,7103544,BETTING,75.0,683.27,-36.29,4
2024-04-01,187272011,PA,2024-01-17,2024-01-17,2024-01-17,starsportsmx,7051417,CASINO,310.0,2571.2,50.79,3
2024-04-01,190452325,NC,2024-03-17,2024-03-17,2024-03-18,BCUSA22NP,7108054,BETTING,0.0,162.0,82.53,1
2024-04-01,166449350,MA,2023-03-29,2023-03-30,2023-03-30,wedgetraffic,7061237,BETTING,0.0,0.0,0.0,13
2024-04-01,189745047,NC,2024-03-03,2024-03-09,2024-03-11,actionnetwork,7103466,BETTING,0.0,152.78,-31.83,1
2024-04-01,188956597,MD,2024-02-11,2024-02-11,2024-02-12,actionnetwork,7103466,BETTING,0.0,5.0,3.75,2
2024-04-01,189446686,KS,2024-02-22,2024-02-23,2024-03-29,BCUSA22NP,7096195,BETTING,10.0,15.0,11.78,2
2024-04-01,176254680,TN,2023-10-09,2023-10-09,2023-10-11,BCUSA22N,7106934,BETTING,10.0,10.0,6.78,6
2024-04-01,190740255,MA,2024-03-23,2024-03-23,2024-03-23,actionnetwork,7109697,BETTING,0.0,0.0,0.0,1
2024-04-01,172254795,KY,2023-09-30,2023-09-30,2023-09-30,actionnetwork,7106988,BETTING,0.0,5.0,3.78,7
2024-04-01,160723189,OH,2023-01-01,2023-01-01,2023-01-01,BCUSA22N,7091628,BETTING,0.0,423.24,-18.78,15
2024-04-01,160360816,LA,2022-04-20,2023-10-28,2023-10-28,wedgetraffic,7061237,BETTING,140.0,193.72,123.46,6
2024-04-01,190434800,NC,2024-03-17,2024-03-17,2024-03-17,starsportsmx,7115270,BETTING,0.0,150.0,108.0,1
2024-04-01,157363541,AZ,2023-01-26,2023-01-26,2023-01-27,actionnetwork,7088382,BETTING,35.0,78.49,-128.77,15
2024-04-01,160350869,OH,2023-01-01,2023-01-15,2023-01-15,actionnetwork,7039239,BETTING,0.0,152.0,-228.09,15
2024-04-01,173300251,KS,2023-10-02,2023-10-11,2023-10-14,BCUSA22NP,7106979,BETTING,100.0,395.0,-2.0,6
2024-04-01,189718164,NC,2024-03-02,2024-03-11,2024-03-11,BCUSA22N,7089800,BETTING,20.0,34.52,19.41,1
2024-04-01,186600925,NY,2024-01-03,2024-01-03,2024-01-24,BCUSA22NP,7103546,BETTING,0.0,500.0,18.49,3
2024-04-01,187462261,MA,2024-01-21,2024-01-21,2024-01-21,BCUSA22N,7103518,BETTING,0.0,0.0,0.0,3
2024-04-01,160693584,PA,2022-11-27,2022-11-27,2022-11-27,starsportsmx,7077216,BETTING,0.0,81.85,-13.52,17
2024-04-01,167902162,MA,2023-03-05,2023-03-05,2023-04-03,actionnetwork,7083318,BETTING,0.0,0.0,0.0,13
2024-04-01,155546871,GM,2022-12-13,2023-04-22,2023-04-23,starsportsmx,7080479,BETTING,20.0,24.75,-28.17,12
2024-04-01,190376950,NC,2024-03-16,2024-03-17,2024-03-17,actionnetwork,7106986,BETTING,0.0,29.55,21.27,1
2024-04-01,166637907,WV,2023-05-08,2023-05-08,2023-05-08,wedgetraffic,7069821,CASINO,330.0,1027.67,92.11,11
2024-04-01,163127398,OH,2022-12-30,2022-12-30,2023-01-01,actionnetwork,7039239,BETTING,0.0,91.3,35.44,16
2024-04-01,152362278,MI,2022-06-18,2022-09-10,2022-09-10,starsportsmx,7050618,CASINO,0.0,334.2,-0.25,19
2024-04-01,184927692,KY,2023-11-17,2023-11-17,2023-11-18,BCUSA22N,7106934,BETTING,0.0,5.0,-1.06,5
2024-04-01,189779900,CO,2024-03-04,2024-03-04,2024-03-05,BCUSA22NP,7108054,BETTING,95.0,155.26,1.21,1
2024-04-01,174166672,NO,2023-10-04,2023-10-04,2023-10-04,wedgetraffic,7082051,CASINO,0.0,470.0,-255.37,6
2024-04-01,191575661,NC,2024-04-12,2024-04-12,2024-04-13,actionnetwork,7039239,BETTING,10.0,118.0,13.82,0
2024-04-01,188963871,IS,2024-02-11,2024-02-11,2024-02-11,BCUSA22NP,7113842,BETTING,0.0,0.0,0.0,2
2024-04-01,154224126,IS,2022-10-03,2022-10-03,2022-10-03,BCUSA22N,7088682,BETTING,0.0,0.0,0.0,18
2024-04-01,186128646,WV,2023-12-18,2023-12-18,2023-12-18,BCUSA22NP,7103552,CASINO,1774.17,9403.85,221.52,4
2024-04-01,159885848,MA,2023-06-23,2023-06-23,2023-06-23,wedgetraffic,7061235,BETTING,0.0,0.0,0.0,10
